ClienteID,Edad,Genero,Antiguedad_meses,Uso_mensual_GB,Plan,Soporte_contactado,Pago_puntual,Churn
481,26.0,Masculino,55,8.27,Estándar,4.0,0,0
482,52.0,Masculino,41,0.83,Básico,9.0,1,0
483,56.0,Femenino,16,1.08,Básico,9.0,1,1
484,46.0,Femenino,30,1.17,Premium,1.0,1,0
485,44.0,Masculino,13,49.853536842105264,Premium,8.0,1,0
486,14.0,Femenino,18,11.08,Básico,5.0,1,0
487,47.0,Femenino,12,4.14,Premium,8.0,1,0
488,59.0,Masculino,54,15.85,Premium,,1,0
489,53.0,Masculino,34,6.51,Básico,0.0,1,0
490,52.0,Femenino,51,4.15,Estándar,8.0,1,0
491,20.0,Masculino,33,,Estándar,8.0,1,0
492,32.0,Masculino,6,9.47,Básico,3.0,1,0
493,38.0,Masculino,18,0.47,Básico,0.0,0,1
494,31.0,Femenino,3,0.92,Básico,3.0,1,0
495,26.0,Femenino,54,1.55,Premium,5.0,1,0
496,45.0,Masculino,6,11.26,Premium,3.0,1,1
497,52.0,Masculino,36,14.5,Básico,8.0,1,0
498,23.0,Femenino,49,2.2,Estándar,3.0,0,1
499,52.0,Femenino,55,12.88,Básico,9.0,1,0
500,43.0,Femenino,50,3.96,Básico,7.0,1,0
501,59.0,Femenino,22,3.21,Estándar,,1,0
502,50.0,Masculino,7,8.94,Estándar,6.0,1,0
503,42.0,Masculino,30,3.95,Básico,7.0,1,0
504,42.0,Femenino,2,3.03,Básico,5.0,1,0
505,40.0,Femenino,32,0.08,Estándar,9.0,1,0
506,62.0,Masculino,15,0.06,Estándar,5.0,1,0
507,47.0,Femenino,22,4.94,Estándar,7.0,1,0
508,36.0,Femenino,49,0.38,Estándar,,1,1
509,47.0,Masculino,38,6.68,Estándar,1.0,1,0
510,46.0,Masculino,8,4.87,Estándar,8.0,1,1
511,35.0,Femenino,8,3.06,Premium,7.0,1,0
512,30.0,Femenino,39,6.19,Básico,9.0,1,0
513,54.0,Femenino,36,24.86,Premium,4.0,1,1
514,37.0,Masculino,20,1.41,Básico,4.0,1,0
515,36.0,Femenino,37,4.07,Estándar,5.0,1,0
516,47.0,Masculino,8,9.25,Básico,,1,0
517,34.0,Femenino,14,0.09,Básico,1.0,1,0
518,43.0,Femenino,20,1.14,Premium,6.0,1,1
519,35.0,Masculino,57,3.68,Básico,2.0,1,1
520,9.0,Masculino,35,4.02,Estándar,7.0,1,0
521,45.0,Femenino,25,0.45,Premium,8.0,1,0
522,43.0,Masculino,18,2.62,Básico,2.0,1,0
523,44.0,Femenino,54,3.67,Premium,5.0,1,0
524,15.0,Masculino,47,2.75,Estándar,7.0,1,0
525,24.0,Masculino,21,6.03,Premium,5.0,1,0
526,54.0,Femenino,37,7.38,Estándar,9.0,1,0
527,41.0,Masculino,47,3.08,Estándar,,1,1
528,17.0,Femenino,59,2.77,Básico,3.0,1,0
529,,Masculino,31,6.11,Estándar,,1,1
530,21.0,Masculino,6,4.05,Básico,0.0,0,0
531,33.0,Femenino,42,10.22,Estándar,,1,0
532,43.0,Femenino,55,3.28,Básico,9.0,1,0
533,43.0,Masculino,52,4.27,Básico,0.0,1,0
534,52.0,Femenino,47,0.69,Básico,7.0,1,0
535,46.0,Femenino,20,9.04,Premium,6.0,0,1
536,46.0,Femenino,28,2.74,Estándar,6.0,0,1
537,35.0,Femenino,41,6.35,Estándar,1.0,1,1
538,30.0,Masculino,36,2.81,Premium,9.0,1,0
539,41.0,Femenino,40,,Estándar,5.0,1,0
540,52.0,Masculino,26,2.56,Básico,7.0,1,1
541,50.0,Femenino,13,0.8,Estándar,7.0,1,0
542,38.0,Femenino,49,2.54,Premium,,1,0
543,39.0,Femenino,4,1.94,Básico,7.0,1,0
544,29.0,Femenino,34,1.13,Estándar,,1,0
545,54.0,Masculino,59,0.66,Estándar,3.0,1,0
546,59.0,Femenino,58,6.52,Básico,9.0,1,1
547,45.0,Femenino,37,7.03,Premium,1.0,0,0
548,20.0,Masculino,34,1.54,Básico,,1,0
549,48.0,Femenino,16,3.42,Básico,2.0,1,1
550,60.0,Femenino,23,3.12,Premium,5.0,1,1
551,27.0,Femenino,58,2.19,Estándar,6.0,1,0
552,50.0,Femenino,23,1.63,Básico,5.0,1,0
553,38.0,Masculino,15,1.03,Básico,1.0,1,1
554,55.0,Masculino,25,10.31,Premium,1.0,0,0
555,26.0,Masculino,29,8.96,Básico,3.0,1,0
556,35.0,Masculino,36,2.7,Estándar,,0,0
557,21.0,Femenino,15,6.39,Básico,7.0,1,0
558,44.0,Femenino,37,3.45,Premium,4.0,1,0
559,47.0,Masculino,35,0.45,Estándar,9.0,1,0
560,44.0,Femenino,46,8.64,Estándar,0.0,1,0
561,34.0,Femenino,39,1.24,Estándar,,0,0
562,35.0,Masculino,47,6.13,Premium,7.0,1,1
563,,Masculino,37,3.75,Premium,0.0,1,1
564,51.0,Masculino,41,5.86,Estándar,8.0,1,1
565,23.0,Femenino,28,3.19,Premium,4.0,1,1
566,36.0,Femenino,45,6.06,Básico,7.0,1,0
567,22.0,Femenino,30,0.17,Básico,9.0,1,0
568,35.0,Femenino,7,0.21,Premium,9.0,1,1
569,40.0,Femenino,4,11.33,Estándar,1.0,1,0
570,65.0,Femenino,7,6.93,Premium,6.0,1,0
571,32.0,Masculino,33,8.81,Básico,8.0,1,1
572,52.0,Masculino,47,,Estándar,6.0,1,0
573,19.0,Masculino,47,3.08,Estándar,8.0,0,0
574,40.0,Masculino,18,49.853536842105264,Estándar,3.0,1,1
575,40.0,Femenino,15,1.4,Básico,4.0,1,0
576,49.0,Masculino,35,6.61,Premium,,0,0
577,33.0,Masculino,37,8.84,Básico,0.0,0,1
578,31.0,Masculino,5,11.89,Estándar,1.0,1,0
579,15.0,Masculino,48,3.64,Estándar,1.0,1,0
580,44.0,Femenino,23,2.68,Básico,9.0,1,0
581,32.0,Masculino,57,8.89,Estándar,8.0,1,0
582,52.0,Femenino,10,6.99,Premium,2.0,1,0
583,46.0,Masculino,25,10.1,Básico,8.0,1,0
584,54.0,Femenino,22,5.33,Estándar,0.0,1,0
585,30.0,Masculino,31,10.74,Básico,2.0,1,0
586,42.0,Femenino,23,0.47,Premium,9.0,1,0
587,42.0,Femenino,28,5.69,Básico,1.0,1,0
588,34.0,Femenino,45,0.46,Básico,1.0,1,0
589,55.0,Masculino,15,49.853536842105264,Estándar,0.0,1,0
590,49.0,Masculino,40,4.95,Básico,,1,0
591,64.0,Masculino,52,0.08,Básico,4.0,1,0
592,48.0,Femenino,7,4.57,Premium,4.0,1,0
593,62.0,Femenino,46,0.79,Estándar,8.0,1,0
594,62.0,Femenino,38,0.77,Estándar,5.0,1,0
595,34.0,Masculino,40,0.82,Estándar,8.0,1,0
596,22.0,Masculino,15,3.31,Premium,3.0,1,1
597,60.0,Femenino,49,0.61,Básico,6.0,1,0
598,48.0,Masculino,5,0.67,Básico,3.0,1,1
599,46.0,Femenino,12,1.48,Básico,,1,0
600,35.0,Masculino,13,0.0,Estándar,3.0,1,1
601,45.0,Femenino,3,1.61,Básico,1.0,1,0
602,52.0,Femenino,57,4.82,Estándar,4.0,1,0
603,48.0,Femenino,57,4.6,Básico,1.0,1,1
604,33.0,Masculino,19,17.46,Estándar,1.0,1,0
605,,Masculino,26,0.64,Estándar,3.0,1,0
606,41.0,Femenino,30,10.03,Básico,6.0,1,1
607,48.0,Masculino,28,2.48,Básico,2.0,1,0
608,50.0,Masculino,15,2.45,Premium,6.0,1,1
609,66.0,Femenino,18,2.14,Estándar,8.0,1,0
610,45.0,Masculino,53,0.67,Premium,,1,0
611,39.0,Masculino,52,3.26,Básico,3.0,0,0
612,63.0,Masculino,7,7.74,Premium,0.0,1,0
613,53.0,Masculino,14,10.41,Estándar,6.0,0,1
614,44.0,Femenino,24,,Básico,0.0,0,0
615,43.0,Masculino,52,7.69,Básico,2.0,1,1
616,16.0,Masculino,51,4.88,Estándar,8.0,1,0
617,39.0,Masculino,57,3.44,Básico,4.0,1,0
618,23.0,Femenino,24,10.39,Premium,9.0,0,0
619,8.0,Femenino,11,6.73,Estándar,9.0,1,0
620,33.0,Femenino,59,0.88,Básico,1.0,1,0
621,23.0,Masculino,39,49.853536842105264,Premium,8.0,1,0
622,36.0,Femenino,43,49.853536842105264,Básico,5.0,1,0
623,44.0,Masculino,40,4.53,Básico,8.0,1,1
624,46.0,Femenino,56,11.43,Estándar,3.0,1,0
625,39.0,Femenino,10,5.29,Estándar,5.0,1,1
626,25.0,Masculino,56,13.96,Básico,6.0,1,0
627,39.0,Femenino,43,10.06,Básico,5.0,1,1
628,27.0,Femenino,33,0.69,Estándar,3.0,1,0
629,57.0,Femenino,20,,Estándar,7.0,1,0
630,38.0,Femenino,42,2.43,Estándar,5.0,1,1
631,26.0,Femenino,39,10.02,Estándar,1.0,1,0
632,27.0,Masculino,22,1.31,Estándar,5.0,0,0
633,40.0,Masculino,35,,Básico,0.0,1,0
634,41.0,Femenino,51,3.23,Estándar,8.0,1,0
635,38.0,Masculino,28,6.85,Básico,9.0,1,0
636,,Masculino,36,0.9,Básico,6.0,1,0
637,28.0,Femenino,30,1.37,Estándar,7.0,1,0
638,52.0,Femenino,58,1.39,Básico,3.0,1,0
639,39.0,Masculino,6,3.98,Básico,7.0,1,0
640,50.0,Femenino,1,1.71,Básico,0.0,1,1
641,32.0,Masculino,58,,Básico,3.0,1,1
642,49.0,Masculino,4,2.13,Básico,5.0,1,1
643,30.0,Femenino,25,5.41,Básico,9.0,1,1
644,60.0,Femenino,39,14.83,Básico,6.0,0,0
645,,Masculino,11,4.67,Básico,2.0,1,0
646,35.0,Masculino,38,1.39,Básico,9.0,1,0
647,26.0,Femenino,59,8.87,Básico,9.0,1,0
648,42.0,Femenino,37,0.06,Estándar,1.0,1,0
649,38.0,Femenino,12,1.48,Básico,8.0,1,1
650,24.0,Femenino,29,,Estándar,0.0,1,0
651,31.0,Femenino,34,,Básico,9.0,0,0
652,17.0,Femenino,18,,Básico,0.0,1,0
653,26.0,Masculino,54,4.08,Básico,9.0,1,0
654,39.0,Masculino,9,2.61,Básico,1.0,1,0
655,44.0,Femenino,46,1.74,Básico,4.0,1,0
656,36.0,Masculino,12,2.84,Básico,0.0,1,1
657,46.0,Masculino,9,1.72,Básico,5.0,1,0
658,28.0,Masculino,1,1.25,Estándar,7.0,1,0
659,45.0,Masculino,7,2.16,Básico,9.0,0,0
660,39.0,Masculino,39,4.61,Básico,1.0,1,1
661,38.0,Masculino,42,5.23,Premium,4.0,1,1
662,40.0,Masculino,34,,Básico,2.0,1,1
663,33.0,Masculino,32,14.73,Básico,1.0,1,0
664,22.0,Femenino,28,1.52,Básico,5.0,1,0
665,27.0,Femenino,26,6.23,Básico,0.0,1,0
666,23.0,Femenino,36,0.42,Básico,7.0,1,0
667,37.0,Femenino,40,5.47,Premium,5.0,1,0
668,48.0,Masculino,54,3.08,Premium,3.0,1,0
669,58.0,Femenino,59,4.21,Básico,4.0,1,1
670,34.0,Femenino,14,49.853536842105264,Básico,1.0,1,0
671,38.0,Masculino,45,2.84,Estándar,7.0,0,0
672,63.0,Femenino,31,7.27,Básico,5.0,1,0
673,35.0,Femenino,16,,Estándar,5.0,1,0
674,32.0,Masculino,39,1.36,Básico,2.0,1,1
675,38.0,Femenino,42,2.17,Básico,0.0,1,0
676,35.0,Femenino,11,0.02,Básico,7.0,1,0
677,,Masculino,11,0.47,Premium,6.0,1,0
678,23.0,Masculino,38,0.68,Básico,0.0,1,0
679,59.0,Femenino,57,1.74,Premium,7.0,1,0
680,47.0,Femenino,59,7.12,Estándar,,1,0
681,59.0,Femenino,12,3.57,Básico,1.0,1,0
682,51.0,Masculino,42,7.87,Básico,7.0,1,0
683,40.0,Femenino,58,7.03,Básico,,1,1
684,20.0,Femenino,9,4.42,Estándar,7.0,1,0
685,29.0,Femenino,22,3.46,Estándar,,0,1
686,36.0,Femenino,38,13.39,Estándar,1.0,1,0
687,28.0,Masculino,9,4.21,Básico,6.0,1,0
688,18.0,Masculino,58,,Básico,5.0,0,1
689,29.0,Femenino,57,10.17,Estándar,3.0,1,0
690,38.0,Femenino,3,0.37,Premium,8.0,1,0
691,59.0,Masculino,39,5.34,Premium,3.0,1,0
692,,Masculino,35,0.6,Estándar,0.0,1,0
693,48.0,Masculino,52,8.57,Básico,2.0,1,0
694,28.0,Masculino,30,7.87,Básico,7.0,0,0
695,37.0,Femenino,57,3.5,Básico,,1,0
696,40.0,Masculino,26,5.41,Estándar,6.0,0,0
697,59.0,Masculino,8,,Básico,0.0,1,0
698,8.0,Femenino,54,3.3,Estándar,3.0,1,0
699,30.0,Femenino,32,11.82,Premium,3.0,1,0
700,43.0,Femenino,22,2.87,Básico,8.0,1,0
701,45.0,Femenino,8,11.13,Premium,0.0,1,0
702,,Femenino,45,4.37,Básico,8.0,0,1
703,40.0,Femenino,2,2.78,Básico,9.0,0,0
704,40.0,Femenino,14,0.02,Premium,7.0,1,0
705,,Masculino,5,1.75,Premium,9.0,1,0
706,43.0,Masculino,13,10.12,Estándar,5.0,1,1
707,38.0,Femenino,23,2.8,Premium,3.0,0,1
708,32.0,Masculino,13,2.74,Premium,5.0,1,1
709,47.0,Masculino,19,3.36,Estándar,5.0,1,0
710,37.0,Femenino,24,1.69,Estándar,1.0,1,0
711,33.0,Masculino,35,3.38,Básico,6.0,1,0
712,28.0,Masculino,14,2.36,Básico,8.0,1,0
713,36.0,Masculino,4,12.01,Estándar,7.0,1,1
714,48.0,Masculino,26,4.15,Estándar,2.0,0,0
715,34.0,Femenino,10,8.98,Básico,7.0,1,0
716,40.0,Masculino,38,5.81,Básico,3.0,1,0
717,33.0,Masculino,38,1.2,Premium,9.0,1,1
718,42.0,Femenino,34,10.11,Estándar,0.0,1,0
719,41.0,Masculino,34,0.46,Premium,2.0,1,0
720,31.0,Femenino,19,2.98,Premium,0.0,1,0
721,50.0,Masculino,3,1.37,Estándar,4.0,0,0
722,23.0,Masculino,52,3.86,Básico,9.0,1,1
723,54.0,Femenino,36,1.78,Básico,8.0,1,0
724,44.0,Femenino,4,6.42,Básico,6.0,1,0
725,47.0,Femenino,58,13.82,Estándar,2.0,1,0
726,20.0,Masculino,26,6.17,Básico,6.0,1,0
727,39.0,Femenino,11,,Premium,7.0,0,0
728,58.0,Femenino,3,4.58,Estándar,3.0,1,0
729,38.0,Masculino,49,10.97,Básico,2.0,0,1
730,42.0,Femenino,9,1.57,Estándar,1.0,1,0
731,26.0,Masculino,46,0.63,Básico,7.0,1,0
732,23.0,Masculino,2,0.7,Básico,2.0,1,0
733,43.0,Femenino,14,3.41,Básico,6.0,1,1
734,,Femenino,3,6.59,Básico,1.0,1,0
735,33.0,Masculino,2,5.35,Premium,4.0,1,0
736,41.0,Femenino,22,3.02,Estándar,4.0,1,0
737,48.0,Masculino,54,6.53,Estándar,8.0,1,1
738,46.0,Femenino,29,5.03,Estándar,7.0,0,0
739,41.0,Femenino,33,4.95,Estándar,7.0,1,0
740,,Masculino,36,1.13,Estándar,9.0,1,0
741,53.0,Masculino,10,1.87,Premium,1.0,1,0
742,38.0,Femenino,47,2.11,Básico,1.0,1,1
743,60.0,Masculino,53,8.26,Premium,9.0,1,0
744,27.0,Femenino,44,7.46,Estándar,6.0,1,0
745,22.0,Femenino,38,1.46,Básico,3.0,1,1
746,57.0,Masculino,21,0.28,Básico,2.0,1,0
747,32.0,Masculino,31,7.3,Premium,2.0,1,0
748,8.0,Masculino,35,2.64,Premium,6.0,1,0
749,36.0,Femenino,3,1.24,Básico,0.0,1,1
750,55.0,Femenino,19,0.62,Básico,3.0,0,0
751,36.0,Masculino,22,0.06,Básico,5.0,1,0
752,19.0,Masculino,20,2.79,Básico,8.0,1,1
753,37.0,Femenino,36,2.08,Básico,0.0,1,0
754,38.0,Femenino,19,5.96,Básico,0.0,1,0
755,36.0,Masculino,46,18.79,Básico,1.0,1,0
756,31.0,Masculino,4,1.16,Básico,6.0,1,0
757,,Femenino,32,1.39,Premium,6.0,1,1
758,49.0,Femenino,8,2.06,Básico,4.0,1,0
759,33.0,Masculino,51,3.14,Estándar,3.0,1,0
760,42.0,Femenino,26,5.98,Estándar,9.0,1,0
761,42.0,Femenino,51,2.17,Premium,5.0,0,0
762,33.0,Femenino,54,0.55,Básico,7.0,0,0
763,31.0,Masculino,1,6.55,Básico,6.0,0,1
764,41.0,Femenino,26,7.91,Premium,1.0,1,1
765,20.0,Masculino,54,1.42,Premium,1.0,1,0
766,64.0,Femenino,47,0.74,Estándar,5.0,1,0
767,33.0,Femenino,43,3.75,Básico,0.0,1,1
768,35.0,Masculino,9,1.17,Básico,4.0,1,1
769,49.0,Masculino,35,,Básico,0.0,1,0
770,38.0,Femenino,18,7.51,Básico,6.0,1,0
771,35.0,Masculino,19,1.24,Básico,2.0,1,1
772,24.0,Masculino,48,8.21,Básico,8.0,1,1
773,41.0,Masculino,16,5.6,Básico,4.0,0,0
774,33.0,Femenino,28,1.24,Estándar,0.0,0,0
775,65.0,Masculino,3,3.74,Estándar,9.0,1,0
776,38.0,Femenino,18,4.76,Básico,3.0,1,0
777,13.0,Masculino,13,1.12,Premium,7.0,1,0
778,51.0,Masculino,27,0.78,Estándar,6.0,1,0
779,28.0,Femenino,52,3.79,Básico,5.0,1,0
780,41.0,Femenino,40,5.92,Básico,8.0,1,0
781,57.0,Masculino,39,3.13,Básico,3.0,1,0
782,36.0,Femenino,58,0.36,Estándar,9.0,1,0
783,38.0,Femenino,57,12.97,Básico,0.0,0,0
784,51.0,Masculino,24,5.94,Básico,9.0,1,0
785,57.0,Masculino,29,4.85,Básico,5.0,1,0
786,38.0,Femenino,55,5.16,Estándar,3.0,1,1
787,64.0,Masculino,22,2.54,Básico,0.0,0,0
788,19.0,Femenino,51,20.8,Básico,9.0,1,1
789,29.0,Femenino,26,0.71,Básico,2.0,1,0
790,34.0,Femenino,20,6.72,Básico,0.0,1,0
791,53.0,Masculino,24,2.73,Básico,4.0,1,0
792,43.0,Femenino,12,10.65,Básico,7.0,1,0
793,32.0,Masculino,18,6.32,Básico,1.0,1,0
794,26.0,Femenino,47,4.13,Básico,5.0,1,1
795,22.0,Femenino,12,13.88,Básico,5.0,0,0
796,46.0,Femenino,38,12.18,Básico,4.0,1,1
797,35.0,Masculino,32,,Básico,6.0,0,0
798,,Masculino,49,1.07,Básico,,1,0
799,23.0,Femenino,23,5.64,Básico,9.0,1,0
800,45.0,Femenino,4,12.74,Básico,3.0,1,0
801,,Masculino,12,2.81,Básico,5.0,1,0
802,33.0,Femenino,17,49.853536842105264,Premium,3.0,0,1
803,34.0,Masculino,21,5.15,Premium,5.0,1,1
804,41.0,Femenino,37,1.08,Básico,1.0,1,1
805,40.0,Femenino,29,,Básico,8.0,1,1
806,29.0,Masculino,6,2.43,Premium,3.0,1,0
807,46.0,Masculino,47,4.08,Estándar,4.0,1,0
808,54.0,Masculino,28,13.47,Premium,6.0,1,1
809,37.0,Femenino,8,3.33,Premium,7.0,1,1
810,47.0,Femenino,31,0.18,Premium,0.0,1,0
811,38.0,Masculino,20,4.35,Básico,6.0,1,0
812,69.0,Femenino,16,1.97,Básico,9.0,1,0
813,40.0,Femenino,13,7.53,Básico,8.0,1,0
814,48.0,Femenino,55,3.17,Estándar,1.0,1,0
815,54.0,Masculino,59,6.76,Estándar,1.0,1,0
816,32.0,Masculino,15,,Básico,3.0,1,0
817,48.0,Femenino,52,2.25,Básico,0.0,1,0
818,50.0,Femenino,13,22.72,Estándar,8.0,0,0
819,,Femenino,47,0.81,Básico,4.0,1,0
820,49.0,Masculino,2,5.16,Estándar,2.0,1,0
821,,Masculino,56,0.18,Estándar,5.0,1,0
822,66.0,Masculino,53,1.2,Básico,6.0,0,1
823,11.0,Masculino,58,5.02,Básico,3.0,1,1
824,30.0,Masculino,20,0.24,Premium,,1,0
825,,Femenino,28,0.54,Básico,4.0,1,0
826,61.0,Femenino,18,1.72,Premium,6.0,1,0
827,38.0,Masculino,7,4.29,Premium,9.0,1,0
828,29.0,Masculino,21,0.08,Estándar,9.0,1,0
829,33.0,Masculino,41,3.29,Estándar,2.0,1,1
830,22.0,Masculino,39,4.91,Básico,1.0,0,0
831,,Femenino,9,2.58,Premium,1.0,1,0
832,49.0,Femenino,44,0.35,Básico,3.0,1,0
833,44.0,Femenino,10,4.72,Estándar,3.0,1,1
834,31.0,Femenino,31,4.65,Básico,4.0,1,1
835,58.0,Masculino,42,3.53,Premium,2.0,1,1
836,49.0,Masculino,13,5.91,Premium,0.0,1,0
837,19.0,Masculino,5,1.16,Estándar,,1,1
838,38.0,Femenino,59,5.67,Básico,0.0,1,0
839,26.0,Femenino,54,0.88,Básico,7.0,1,0
840,58.0,Femenino,40,2.49,Básico,4.0,1,0
841,35.0,Femenino,42,49.853536842105264,Estándar,1.0,1,0
842,23.0,Femenino,38,,Estándar,4.0,1,0
843,38.0,Masculino,43,3.86,Estándar,4.0,1,0
844,59.0,Femenino,36,17.71,Premium,,1,0
845,50.0,Femenino,2,14.26,Básico,4.0,1,0
846,34.0,Femenino,6,32.72,Premium,7.0,1,1
847,38.0,Masculino,13,0.53,Básico,9.0,0,0
848,52.0,Femenino,29,4.66,Básico,1.0,1,1
849,57.0,Femenino,44,2.62,Estándar,7.0,1,0
850,21.0,Masculino,14,3.8,Premium,7.0,0,0
851,42.0,Masculino,30,1.85,Básico,0.0,1,0
852,36.0,Masculino,25,0.25,Básico,3.0,1,0
853,34.0,Femenino,40,6.15,Premium,4.0,1,0
854,56.0,Femenino,35,16.88,Premium,9.0,1,0
855,24.0,Femenino,37,3.8,Premium,7.0,1,0
856,50.0,Femenino,54,2.0,Básico,2.0,1,0
857,13.0,Masculino,7,13.93,Estándar,,1,0
858,31.0,Masculino,50,2.27,Premium,6.0,0,0
859,40.0,Masculino,38,12.3,Estándar,3.0,1,0
860,24.0,Masculino,18,9.68,Básico,9.0,1,1
861,66.0,Femenino,8,3.76,Estándar,4.0,1,0
862,31.0,Masculino,7,5.65,Básico,5.0,1,0
863,30.0,Femenino,34,6.03,Básico,3.0,1,0
864,32.0,Femenino,36,5.12,Básico,0.0,1,0
865,47.0,Masculino,55,0.88,Estándar,7.0,1,0
866,51.0,Femenino,41,5.9,Básico,8.0,1,0
867,35.0,Femenino,48,0.02,Premium,2.0,1,0
868,44.0,Femenino,51,6.19,Básico,9.0,1,0
869,45.0,Masculino,10,4.05,Básico,3.0,0,1
870,23.0,Femenino,58,1.5,Premium,4.0,0,0
871,39.0,Femenino,40,8.14,Estándar,9.0,1,0
872,32.0,Femenino,29,2.6,Básico,8.0,1,1
873,21.0,Masculino,16,,Premium,4.0,1,0
874,43.0,Femenino,25,0.14,Estándar,6.0,1,0
875,,Femenino,29,2.57,Estándar,2.0,1,0
876,41.0,Femenino,8,0.92,Premium,0.0,1,0
877,9.0,Masculino,20,1.62,Básico,5.0,1,0
878,35.0,Masculino,36,1.45,Básico,9.0,0,1
879,29.0,Masculino,59,0.24,Premium,0.0,1,0
880,61.0,Femenino,55,3.09,Básico,5.0,1,0
881,36.0,Femenino,52,3.7,Premium,,1,0
882,21.0,Femenino,27,4.23,Básico,8.0,1,0
883,39.0,Femenino,13,3.1,Básico,7.0,1,1
884,48.0,Femenino,26,10.18,Básico,,1,0
885,41.0,Masculino,42,0.19,Estándar,6.0,1,0
886,30.0,Masculino,55,,Básico,5.0,1,0
887,34.0,Femenino,25,10.05,Básico,8.0,1,1
888,49.0,Masculino,28,,Premium,3.0,1,0
889,41.0,Masculino,9,3.43,Premium,7.0,1,0
890,64.0,Femenino,57,4.45,Básico,8.0,1,0
891,41.0,Femenino,26,1.06,Básico,6.0,1,0
892,22.0,Masculino,12,1.46,Básico,6.0,1,0
893,38.0,Masculino,26,7.7,Premium,1.0,0,0
894,33.0,Femenino,47,4.19,Estándar,8.0,1,0
895,21.0,Femenino,22,1.9,Premium,4.0,1,0
896,42.0,Femenino,1,7.24,Premium,9.0,1,0
897,35.0,Masculino,12,6.87,Estándar,2.0,1,0
898,42.0,Masculino,24,2.12,Básico,3.0,1,1
899,62.0,Femenino,30,3.35,Básico,9.0,1,0
900,38.0,Femenino,14,5.46,Premium,1.0,1,0
901,52.0,Femenino,54,2.1,Estándar,2.0,0,0
902,38.0,Femenino,23,4.96,Premium,5.0,1,0
903,45.0,Femenino,2,1.45,Premium,0.0,1,0
904,41.0,Masculino,3,1.73,Básico,1.0,1,0
905,43.0,Masculino,6,1.86,Básico,3.0,1,0
906,38.0,Femenino,19,13.75,Estándar,0.0,1,1
907,57.0,Femenino,21,8.97,Básico,5.0,1,0
908,48.0,Femenino,45,4.16,Básico,3.0,1,0
909,41.0,Masculino,20,4.15,Básico,1.0,1,0
910,51.0,Femenino,21,0.29,Premium,9.0,1,0
911,42.0,Masculino,40,5.24,Premium,3.0,1,0
912,53.0,Masculino,4,1.99,Básico,7.0,1,0
913,26.0,Femenino,25,4.74,Estándar,5.0,1,0
914,66.0,Femenino,51,9.17,Estándar,0.0,1,0
915,42.0,Femenino,7,0.23,Estándar,4.0,1,0
916,26.0,Femenino,7,4.67,Estándar,5.0,1,1
917,49.0,Femenino,33,4.15,Básico,3.0,1,1
918,56.0,Masculino,51,1.16,Básico,3.0,1,0
919,28.0,Masculino,26,5.2,Básico,2.0,1,1
920,34.0,Femenino,17,4.05,Premium,9.0,1,1
921,52.0,Femenino,8,7.29,Estándar,9.0,1,0
922,47.0,Femenino,26,0.59,Premium,5.0,1,0
923,35.0,Femenino,53,2.93,Básico,8.0,1,0
924,37.0,Femenino,15,30.91,Estándar,6.0,1,0
925,25.0,Masculino,20,5.84,Estándar,8.0,1,1
926,28.0,Masculino,19,49.853536842105264,Estándar,5.0,1,1
927,20.0,Masculino,7,1.91,Básico,1.0,1,1
928,36.0,Masculino,56,0.49,Básico,5.0,1,0
929,48.0,Femenino,56,14.93,Básico,6.0,1,0
930,37.0,Femenino,45,0.56,Premium,1.0,1,0
931,53.0,Femenino,1,24.6,Estándar,0.0,1,0
932,32.0,Masculino,39,0.67,Básico,5.0,1,0
933,22.0,Masculino,37,0.94,Básico,7.0,1,0
934,54.0,Femenino,18,49.853536842105264,Básico,5.0,1,0
935,44.0,Masculino,8,3.59,Estándar,7.0,0,0
936,55.0,Femenino,15,7.81,Estándar,5.0,0,0
937,36.0,Femenino,50,17.7,Premium,5.0,1,0
938,59.0,Femenino,6,2.22,Estándar,7.0,1,0
939,27.0,Femenino,37,0.1,Básico,2.0,1,0
940,37.0,Masculino,22,4.79,Básico,2.0,1,0
941,45.0,Femenino,11,,Básico,5.0,1,0
942,34.0,Femenino,26,2.53,Básico,3.0,1,1
943,43.0,Femenino,8,1.01,Estándar,6.0,1,1
944,55.0,Femenino,9,1.83,Básico,6.0,0,1
945,45.0,Femenino,13,5.33,Básico,8.0,0,0
946,38.0,Masculino,3,3.41,Estándar,1.0,1,0
947,55.0,Femenino,3,6.8,Básico,1.0,1,1
948,46.0,Femenino,7,1.23,Básico,5.0,1,1
949,40.0,Masculino,3,9.23,Estándar,8.0,1,0
950,,Femenino,11,0.85,Premium,6.0,0,0
951,36.0,Femenino,46,49.853536842105264,Básico,,1,0
952,50.0,Femenino,58,4.47,Estándar,4.0,1,0
953,51.0,Femenino,28,6.68,Estándar,7.0,1,0
954,55.0,Femenino,53,1.55,Estándar,1.0,1,1
955,45.0,Femenino,42,14.79,Estándar,,1,1
956,33.0,Femenino,31,6.12,Premium,5.0,1,0
957,44.0,Masculino,52,1.23,Básico,0.0,1,0
958,33.0,Femenino,59,6.47,Básico,7.0,1,0
959,42.0,Femenino,9,5.96,Estándar,8.0,1,0
960,57.0,Femenino,27,6.99,Premium,1.0,1,0
961,54.0,Masculino,12,12.38,Básico,8.0,0,0
